"method","model","benchmark","model_key","mask_type","budget","requested_budget","effective_budget","budget_repaired","mask_id","sampler","converged","reason","n_obs","n_test","n_total","P","J","draws","tune","chains","hdi_prob","max_saved_draws","target_accept","sigma_intercept","tau","alpha_mean","sigma_a_mean","sigma_b_mean","max_rhat","min_ess_bulk","train_log_loss","train_brier","test_log_loss","test_brier","true_avg","true_sd","true_min","true_q25","true_q50","true_q75","true_max","pred_avg","pred_sd","pred_min","pred_q25","pred_q50","pred_q75","pred_max","score_rule","avg_ci95_low","avg_post_median","avg_ci95_high","cover_avg","avg_ci95_width","sd_ci95_low","sd_post_median","sd_ci95_high","cover_sd","sd_ci95_width","min_ci95_low","min_post_median","min_ci95_high","cover_min","min_ci95_width","q25_ci95_low","q25_post_median","q25_ci95_high","cover_q25","q25_ci95_width","q50_ci95_low","q50_post_median","q50_ci95_high","cover_q50","q50_ci95_width","q75_ci95_low","q75_post_median","q75_ci95_high","cover_q75","q75_ci95_width","max_ci95_low","max_post_median","max_ci95_high","cover_max","max_ci95_width"
"m2_bayesian_additive","m2_bayesian_additive_irt","olym_math","deepseek-anthropic","two_way_balanced","0.2","0.2","0.2","False","16","nuts","True","ok","1000","4000","5000","50","100","1000","1000","2","0.95","500","0.95","5.0","1.0","2.152","0.303","3.5","1.01","544.0","0.23490014185453453","0.07242684472202064","0.27530749983111796","0.0842048103624006","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.7031637968731033","0.02151572087802663","0.6571004836378735","0.6890685839895078","0.7026743023794821","0.7176654073964823","0.7560210382960386","observed_true_unobserved_posterior_mean_imputation","0.6892946441753378","0.7028171914839926","0.7160443277109296","False","0.026749683535591817","0.014004154226932975","0.027849654101849093","0.0523431220889706","True","0.03833896786203762","0.5755703399866281","0.6415343044513886","0.6795394147046531","True","0.10396907471802497","0.6626383160839671","0.6832543465699908","0.7028355909286318","False","0.04019727484466473","0.6869452475614569","0.7017488094525012","0.7168479253966188","True","0.029902677835161873","0.7024238543520243","0.7226079896132238","0.746736679102886","True","0.044312824750861735","0.7288345815053447","0.7660112234052225","0.8228109003308632","True","0.09397631882551849"
"m2_bayesian_additive","m2_bayesian_additive_irt","olym_math","deepseek-anthropic","two_way_balanced","0.2","0.2","0.2","False","17","nuts","True","ok","1000","4000","5000","50","100","1000","1000","2","0.95","500","0.95","5.0","1.0","2.088","0.431","3.54","1.01","588.0","0.22652475603521077","0.06889032443691627","0.2786371181287837","0.08510090815521369","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6961319348512184","0.028272774160361707","0.6310101044638747","0.6768770284145803","0.6940930591463801","0.7180759269548419","0.7551812623957397","observed_true_unobserved_posterior_mean_imputation","0.6823755140669338","0.6966751540905327","0.7095826560996824","True","0.027207142032748655","0.014722076924555332","0.0365773607564656","0.06295668223124194","True","0.048234605306686607","0.5242116773751052","0.6134527794226965","0.6654163386471111","True","0.14120466127200593","0.6444103244320273","0.6722496918894809","0.6915669189309197","True","0.047156594498892423","0.6812522882538301","0.6958015423065703","0.7125639445856615","True","0.03131165633183142","0.6994785227369462","0.7214213051418703","0.7462036170459947","True","0.046725094309048476","0.7274091221850643","0.7767107886969182","0.8324188158895819","True","0.10500969370451763"
"m2_bayesian_additive","m2_bayesian_additive_irt","olym_math","deepseek-anthropic","two_way_balanced","0.2","0.2","0.2","False","18","nuts","True","ok","1000","4000","5000","50","100","1000","1000","2","0.95","500","0.95","5.0","1.0","2.463","0.194","3.987","1.01","882.0","0.19112406052627903","0.05783896967688234","0.29418702669929286","0.08813151200776542","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.7061411009065917","0.012734929123961267","0.6785144395750113","0.696775860907104","0.7065796454405496","0.7143471064064354","0.7314160361370479","observed_true_unobserved_posterior_mean_imputation","0.6927617377401191","0.7064290639679494","0.7178900579503571","False","0.02512832021023803","0.010141039453787137","0.014780708144846364","0.031446021387761196","False","0.02130498193397406","0.6315933601211918","0.6728973056453329","0.6948870514716691","False","0.06329369135047724","0.6771418577914561","0.6950040788384333","0.7094150668026545","False","0.032273209011198456","0.6913619801435964","0.7059023917767527","0.7186586675342639","True","0.027296687390667485","0.7026639010145456","0.7175675007165971","0.7335949014576953","True","0.03093100044314978","0.7191924893986015","0.7397049869006952","0.7813750752680777","False","0.062182585869476226"
"m2_bayesian_additive","m2_bayesian_additive_irt","olym_math","deepseek-anthropic","two_way_balanced","0.2","0.2","0.2","False","19","nuts","True","ok","1000","4000","5000","50","100","1000","1000","2","0.95","500","0.95","5.0","1.0","2.233","0.432","3.555","1.01","473.0","0.21965516702856216","0.0658739160135699","0.27496909339482256","0.08385281559703034","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6995934284287589","0.027469895753389675","0.6224781229439431","0.6869414619316149","0.7022901509563012","0.7151357627731264","0.7551729919351322","observed_true_unobserved_posterior_mean_imputation","0.6862140904888989","0.699629812417246","0.713094146132123","True","0.026880055643224043","0.015285944203518406","0.03870154005590125","0.05858543553122528","True","0.04329949132770687","0.5342082419540465","0.6083796509094581","0.6638329831594642","True","0.12962474120541767","0.6521344374584881","0.6768849363867588","0.6994154753148306","True","0.04728103785634252","0.686078049479164","0.7010973352411736","0.7166152771936982","True","0.030537227714534265","0.70479563509142","0.7252469274139921","0.7456745419278877","True","0.04087890683646778","0.729149794914921","0.7761154107952415","0.8349326355019828","True","0.10578284058706178"
"m2_bayesian_additive","m2_bayesian_additive_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","0","nuts","True","ok","1500","3500","5000","50","100","1000","1000","2","0.95","500","0.95","5.0","1.0","1.957","0.22","3.61","1.01","644.0","0.23435212173909425","0.07195747146605987","0.2609576069285622","0.08063270392263881","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6895571406473552","0.020119637226775306","0.6531028629238257","0.6774655425745365","0.689985974282396","0.6990204744429608","0.7400184175971503","observed_true_unobserved_posterior_mean_imputation","0.679858046510017","0.6897179009399603","0.6994878607362361","True","0.019629814226219122","0.015493205149279403","0.02236490545251015","0.039092979909399486","True","0.023599774760120082","0.5958465537935063","0.6437522545160623","0.6654680307072259","True","0.06962147691371967","0.6585576846753198","0.6745900341784138","0.686915386115656","True","0.028357701440336114","0.6775203967986695","0.6889725988480714","0.6997331643553422","False","0.022212767556672675","0.6901797883087236","0.7035349709473696","0.7227886444156946","True","0.03260885610697095","0.7216000372665147","0.7416402952623895","0.7912587436044229","False","0.06965870633790827"
"m2_bayesian_additive","m2_bayesian_additive_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","1","nuts","True","ok","1500","3500","5000","50","100","1000","1000","2","0.95","500","0.95","5.0","1.0","2.022","0.406","3.529","1.01","495.0","0.23782146590556633","0.07336620211374281","0.2577934412419765","0.07941351707205742","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6948007633069979","0.031025760026029598","0.6327518131712828","0.6750581218532326","0.6916543036709366","0.7150640312217643","0.77951524177466","observed_true_unobserved_posterior_mean_imputation","0.6851561411448099","0.6945484751449265","0.7039908961599082","True","0.018834755015098237","0.018946012135301088","0.03656196844799457","0.05314601489026894","True","0.03420000275496785","0.5593272155038723","0.613181344162226","0.6583416117658955","True","0.09901439626202313","0.6544565605842129","0.6718281949169047","0.6876149498898347","True","0.03315838930562187","0.6829501205883041","0.6940104158829887","0.7044611447082356","True","0.021511024119931554","0.7021037325438289","0.7185381847834835","0.7349767803030496","True","0.03287304775922073","0.7416249264306358","0.781288848207845","0.830195598307737","True","0.08857067187710121"
"m2_bayesian_additive","m2_bayesian_additive_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","2","nuts","True","ok","1500","3500","5000","50","100","1000","1000","2","0.95","500","0.95","5.0","1.0","1.984","0.188","3.678","1.01","759.0","0.24021691942304013","0.07495210599851083","0.25988732853190905","0.0807767700518814","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6886005323025773","0.018920641755465768","0.6489742013194882","0.6769141333075653","0.6865139744307208","0.7012675876778212","0.7400564404009395","observed_true_unobserved_posterior_mean_imputation","0.6772678833529411","0.6887273461121759","0.6991371210280302","True","0.02186923767508908","0.015348927789415155","0.020111554595511668","0.03778324909415213","True","0.022434321304736972","0.5942820487093888","0.6448137571556225","0.6634895770208217","True","0.06920752831143284","0.6591124780245484","0.6739063593691921","0.6875192396818497","True","0.02840676165730127","0.6749636235780057","0.6870758752773098","0.6984679177745352","False","0.02350429419652955","0.6906470835660029","0.7031484650731816","0.7169263179706697","True","0.02627923440466684","0.7208075437534034","0.7390457920207296","0.7781668330899114","False","0.057359289336508024"
"m2_bayesian_additive","m2_bayesian_additive_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","3","nuts","True","ok","1500","3500","5000","50","100","1000","1000","2","0.95","500","0.95","5.0","1.0","2.108","0.224","3.666","1.01","704.0","0.23533911740000346","0.07338313726934778","0.2614481108188628","0.08001573280436862","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6902715192916261","0.020673870856279607","0.6466713647436202","0.6784371350269403","0.6873956627980041","0.7027951688975329","0.7460686868131273","observed_true_unobserved_posterior_mean_imputation","0.6812677313222364","0.690525554178989","0.6995155348442996","True","0.018247803522063233","0.01576667380570077","0.023263742038775348","0.039455446933503335","True","0.023688773127802567","0.5887290900110853","0.6403290049709651","0.6628444503828493","True","0.07411536037176403","0.6600595097112759","0.6754277102762847","0.6868725345366216","False","0.026813024825345644","0.6785033737972854","0.6896551415456976","0.6995540274214787","False","0.021050653624193227","0.6922870584275789","0.7052098733204064","0.7222789984304553","True","0.029991940002876416","0.7249200741720647","0.7475758780584894","0.79541717580989","False","0.0704971016378253"
"m2_bayesian_additive","m2_bayesian_additive_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","4","nuts","True","ok","1500","3500","5000","50","100","1000","1000","2","0.95","500","0.95","5.0","1.0","2.206","0.298","3.716","1.01","565.0","0.21699654046195094","0.06575961665008721","0.271794244111904","0.08393873634358183","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6922933689929752","0.02285114223634424","0.6361111909896529","0.6772494504184317","0.691083689461683","0.7092647937439078","0.7401365620983736","observed_true_unobserved_posterior_mean_imputation","0.6836695133276511","0.6923410884955613","0.7018924929324218","True","0.018222979604770706","0.016096887038604665","0.02615562038578005","0.04276949934658476","True","0.026672612307980098","0.5886796096477048","0.6305432389551049","0.6584619879708424","True","0.0697823783231376","0.6561814237061044","0.6749254130652353","0.6886031015445001","True","0.03242167783839567","0.6817036190669054","0.6920628748144677","0.7026460981140255","True","0.0209424790471201","0.6986033548806497","0.7107694951965543","0.7260068629244985","True","0.027403508043848723","0.7231455730289463","0.7472711303465058","0.7936005051523516","False","0.07045493212340526"
"m2_bayesian_additive","m2_bayesian_additive_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","5","nuts","True","ok","1500","3500","5000","50","100","1000","1000","2","0.95","500","0.95","5.0","1.0","1.997","0.45","3.473","1.01","707.0","0.2467205242549766","0.07647348833359527","0.2536930097742906","0.07704520082474148","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.686860820510555","0.03513213859488325","0.5575763087323313","0.670463187578239","0.6906412400915642","0.7167368957894251","0.7466947991651081","observed_true_unobserved_posterior_mean_imputation","0.6769928938868118","0.6867906633399864","0.6969992773461372","True","0.020006383459325372","0.022395495695773093","0.04198883659241068","0.05695265571675749","True","0.0345571600209844","0.4885710310400359","0.559965107662844","0.6120924075621799","True","0.12352137652214396","0.6460862559627143","0.6637914161545511","0.6791399449274356","True","0.03305368896472127","0.6763049243911131","0.6882365736299652","0.7016263907024741","True","0.025321466311361007","0.6978627176922351","0.7159159819918723","0.7340174063297851","True","0.03615468863755","0.7239103129154913","0.765838680263291","0.803440301952311","True","0.07952998903681963"
"m2_bayesian_additive","m2_bayesian_additive_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","nuts","True","ok","1500","3500","5000","50","100","1000","1000","2","0.95","500","0.95","5.0","1.0","2.118","0.234","3.767","1.01","551.0","0.2263515702438943","0.07008540886652899","0.2652922974778864","0.08158401346595116","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.690576531763332","0.020605645405543903","0.6509714772573156","0.6757793692017288","0.68591056985222","0.7043615126630327","0.7405217324572123","observed_true_unobserved_posterior_mean_imputation","0.6811162955391493","0.6906041658463404","0.700413462142879","True","0.01929716660372971","0.015562673753378576","0.02285730540231004","0.04113920437713848","True","0.025576530623759905","0.5953920201755682","0.6452926975787515","0.6658686935219433","True","0.07047667334637508","0.658095453672965","0.6742394294406944","0.6860368907217719","True","0.027941437048806916","0.6778886049907452","0.688260184628849","0.6993848379436691","False","0.02149623295292391","0.6930558437664166","0.7059995189360952","0.7224868877225162","True","0.029431043956099634","0.7230726628452281","0.7444845866063244","0.7925535330170068","False","0.06948087017177873"
"m2_bayesian_additive","m2_bayesian_additive_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","nuts","True","ok","1500","3500","5000","50","100","1000","1000","2","0.95","500","0.95","5.0","1.0","2.269","0.301","3.804","1.01","555.0","0.2181368951208706","0.06690660021074064","0.26758329936567316","0.08200624206172184","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6948264791037297","0.023366303632526463","0.6370620746875888","0.6814941046222518","0.6912111093703339","0.7067500107739729","0.7495953692458059","observed_true_unobserved_posterior_mean_imputation","0.6846082520848509","0.6951563731178231","0.703574539605476","True","0.018966287520625125","0.016520428618680798","0.026871945666813526","0.044367002992288594","True","0.027846574373607796","0.5880796525603732","0.6344265577567356","0.6603255355534963","True","0.07224588299312307","0.660752680398283","0.676993050892491","0.6903587537133844","False","0.029606073315101344","0.6816515875648848","0.6926659900759975","0.7030515001106796","True","0.021399912545794875","0.6974733083768334","0.7110309591611903","0.7291670181485833","True","0.0316937097717499","0.7311815344928915","0.7578075539170893","0.8037315592232307","True","0.07255002473033922"
"m2_bayesian_additive","m2_bayesian_additive_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","8","nuts","True","ok","1500","3500","5000","50","100","1000","1000","2","0.95","500","0.95","5.0","1.0","2.08","0.19","3.552","1.01","944.0","0.23255805565784538","0.07114875825514948","0.2599730645047141","0.08031419884210486","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6993005121149716","0.018109402372599177","0.6533127439469905","0.689633411825743","0.6995331850143759","0.7106537312879582","0.7419594913826287","observed_true_unobserved_posterior_mean_imputation","0.6888665147190652","0.6990509936495684","0.7094027679398052","True","0.02053625322073993","0.014843691938580265","0.019315767996986012","0.03358436368994607","False","0.018740671751365807","0.6120963375451018","0.653242950877635","0.6706754062829731","False","0.05857906873787122","0.6723497195933988","0.6862820204026382","0.6975772464426371","False","0.025227526849238235","0.6881805848466442","0.6987174835064676","0.7098923446187035","True","0.021711759772059303","0.6999807071508127","0.7119245301696875","0.7278185116433223","True","0.02783780449250961","0.7255743934622423","0.743584159051887","0.7807561516718796","False","0.05518175820963733"
"m2_bayesian_additive","m2_bayesian_additive_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","9","nuts","True","ok","1500","3500","5000","50","100","1000","1000","2","0.95","500","0.95","5.0","1.0","2.24","0.399","3.843","1.01","424.0","0.21398213089114923","0.06517788307095151","0.27035642892872536","0.08372927391320042","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6950503896992456","0.027891828027492543","0.6283944198288871","0.6754458098138393","0.6981351854952175","0.714180932119093","0.761801360854223","observed_true_unobserved_posterior_mean_imputation","0.6850810608446753","0.6954877053536193","0.7046246668345115","True","0.019543605989836177","0.01801900767374622","0.033131607736131774","0.04927044547365398","True","0.03125143779990776","0.5589228398813968","0.6188623761324538","0.6569042033628418","True","0.09798136348144504","0.6566991305014335","0.6743549193197652","0.6873854500109094","True","0.03068631950947598","0.6852933397773867","0.6959435204040505","0.7074922613656961","True","0.022198921588309384","0.7033146851076387","0.7173109696938567","0.733838159539947","True","0.030523474432308295","0.7340826363835647","0.7672149597467359","0.809972991509244","True","0.07589035512567921"
"m2_bayesian_additive","m2_bayesian_additive_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","10","nuts","True","ok","1500","3500","5000","50","100","1000","1000","2","0.95","500","0.95","5.0","1.0","2.109","0.165","3.66","1.01","763.0","0.23390084189883548","0.07242215667407273","0.2619002333010362","0.08033425931845656","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6893576622985131","0.016879402269111186","0.6570587878361563","0.6789639316745764","0.6901519225789019","0.7010941688227647","0.7245550366315922","observed_true_unobserved_posterior_mean_imputation","0.6789634759910468","0.6893362043103146","0.6993524509031832","True","0.020388974912136426","0.014131200865600328","0.01820256201730347","0.032096306526141774","False","0.017965105660541447","0.6095709502965437","0.6503686362158263","0.6667080715658177","True","0.05713712126927395","0.660760506638864","0.6760761418365471","0.6883779540281394","False","0.027617447389275407","0.678130507516972","0.6889247724991754","0.7000505420285628","True","0.021920034511590747","0.6899239541102375","0.7025575511080226","0.7160911770675221","True","0.026167222957284575","0.7102286681888181","0.7277527186407303","0.763085840650591","False","0.052857172461772906"
"m2_bayesian_additive","m2_bayesian_additive_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","11","nuts","True","ok","1500","3500","5000","50","100","1000","1000","2","0.95","500","0.95","5.0","1.0","2.145","0.327","3.888","1.01","546.0","0.21583987136484598","0.06646436722423503","0.2640932552362946","0.08165682012651712","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6896827030704091","0.024423011389175575","0.6274807746291078","0.6737318074228833","0.6830710118893797","0.7068067378492772","0.7400262023870152","observed_true_unobserved_posterior_mean_imputation","0.6803001201570434","0.6900297924534358","0.6989172960285693","True","0.018617175871525893","0.01700347653284679","0.028381462177054423","0.04550070962667211","True","0.02849723309382532","0.5672983410457472","0.6267349518297822","0.653322454310786","True","0.08602411326503878","0.6532219264639293","0.6710612992839822","0.6851946730920084","True","0.03197274662807914","0.6767282769844479","0.6878608231732402","0.6991342190657386","False","0.022405942081290653","0.6950441451953704","0.7097002825316397","0.7256817017579074","True","0.03063755656253697","0.7231827827721503","0.7522481427191527","0.7947581364975873","False","0.071575353725437"
"m2_bayesian_additive","m2_bayesian_additive_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","12","nuts","True","ok","1500","3500","5000","50","100","1000","1000","2","0.95","500","0.95","5.0","1.0","2.144","0.479","3.619","1.01","522.0","0.23502037164588357","0.07310340954095187","0.26323863216669","0.08134812334386438","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.700701593830858","0.035441700573049","0.6280190461626123","0.6785942515189073","0.6982518871706754","0.7321072784638426","0.7664884876721001","observed_true_unobserved_posterior_mean_imputation","0.6906425865437071","0.7006726515032814","0.7105710498188073","False","0.019928463275100117","0.022834497336598744","0.04292569643654193","0.059169895218847","True","0.03633539788224826","0.5442309377695721","0.6050536950435271","0.6483246996274972","True","0.10409376185792507","0.6532806887210796","0.6724023840665785","0.6888363379508032","True","0.03555564922972365","0.6865409518502111","0.6994252943425191","0.7115925539437317","True","0.02505160209352053","0.7128075038099069","0.7301988358194451","0.7480144631153552","False","0.03520695930544837","0.7465363086612808","0.7874258361484558","0.8325605189654687","True","0.08602421030418783"
"m2_bayesian_additive","m2_bayesian_additive_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","13","nuts","True","ok","1500","3500","5000","50","100","1000","1000","2","0.95","500","0.95","5.0","1.0","2.122","0.385","3.698","1.01","562.0","0.2235642369738727","0.06793817679846505","0.2646411119516786","0.08217864646104421","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6850630373444698","0.028275127025738568","0.6203543257180939","0.6646752931292791","0.6809871752777379","0.7074627847348838","0.7395399563719248","observed_true_unobserved_posterior_mean_imputation","0.6762311144877048","0.6850066947471964","0.6952688583345074","True","0.01903774384680257","0.018024750666418867","0.03463288717153822","0.05143380124107732","True","0.033409050574658455","0.5464694395440876","0.6071373160708833","0.6495346286893559","True","0.1030651891452683","0.6436215159937783","0.6621375885762224","0.6779586738551171","True","0.03433715786133884","0.6739324005045352","0.6856171531411448","0.6977985394918986","False","0.02386613898736345","0.695471124190563","0.7100065046486339","0.726965846019662","True","0.03149472182909896","0.717234694161416","0.7539846379315769","0.7963383334976127","False","0.07910363933619668"
"m2_bayesian_additive","m2_bayesian_additive_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","14","nuts","True","ok","1500","3500","5000","50","100","1000","1000","2","0.95","500","0.95","5.0","1.0","2.044","0.28","3.793","1.01","644.0","0.23082285740652614","0.07217466794083241","0.2611380527044257","0.08095710754466594","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6820713764337794","0.02342209032335903","0.63641261035026","0.6646279786164958","0.6878400937480345","0.6972949972175886","0.7360344542441642","observed_true_unobserved_posterior_mean_imputation","0.6725749782571964","0.6819959968746305","0.691474603377361","True","0.01889962512016463","0.01703038921431013","0.02758654956505225","0.04189634659948889","True","0.02486595738517876","0.5763887295017296","0.6234019469029068","0.6522130752334135","True","0.07582434573168395","0.6471514773670108","0.6627450579693522","0.676966651243563","True","0.029815173876552192","0.6724759201522429","0.683769857673899","0.6953328087775124","False","0.022856888625269467","0.6875874951800274","0.7019449078472833","0.7176485992582431","True","0.030061104078215717","0.7149616556369677","0.7408338959941526","0.777508091960781","False","0.06254643632381329"
"m2_bayesian_additive","m2_bayesian_additive_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","15","nuts","True","ok","1500","3500","5000","50","100","1000","1000","2","0.95","500","0.95","5.0","1.0","2.184","0.358","3.856","1.01","493.0","0.2190468476274144","0.06747437158859979","0.2726719882501735","0.08373539608578576","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6865959680189059","0.026322152051499965","0.6280885439616585","0.6729823036078366","0.6851656662832624","0.6993130983170123","0.7443530463544127","observed_true_unobserved_posterior_mean_imputation","0.6761391235124958","0.6866507458762594","0.6958785786636416","True","0.019739455151145724","0.01755052029592781","0.031223421207245593","0.04759284752770259","True","0.03004232723177478","0.5679143811971732","0.6170335572848958","0.6503986235989243","True","0.08248424240175112","0.6497343518495311","0.6661499184905737","0.6810269659298358","True","0.031292614080304704","0.6736911926672221","0.6860234303833518","0.6975494477740036","False","0.023858255106781523","0.692843034995462","0.7066681384868925","0.7225965942167418","True","0.02975355922127987","0.7218851466897152","0.7549286182153794","0.7974781962490893","False","0.07559304955937418"
"m2_bayesian_additive","m2_bayesian_additive_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","16","nuts","True","ok","1500","3500","5000","50","100","1000","1000","2","0.95","500","0.95","5.0","1.0","2.113","0.122","3.868","1.01","888.0","0.22209666579798026","0.0690988610818065","0.26553319134323344","0.0813747837188633","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6858674126146164","0.012711832501860228","0.6595068577979639","0.6770080686662603","0.6847502322811535","0.6931744664319465","0.717120697788636","observed_true_unobserved_posterior_mean_imputation","0.6757574095794087","0.6858247444909716","0.6948427489927885","True","0.019085339413379865","0.011361537435798355","0.013647495253963672","0.024101248155849738","False","0.012739710720051383","0.6281471802527006","0.6559394483516383","0.6698115790107306","False","0.041664398758030075","0.6639765003180449","0.675794974866247","0.6847498035941907","False","0.020773303276145794","0.6747024206177863","0.685442181738575","0.6955154515410851","False","0.02081303092329878","0.683927479769291","0.6954077513833665","0.7078387854187934","False","0.02391130564950239","0.7056587953401915","0.7203706280040364","0.7471953907752003","False","0.04153659543500876"
"m2_bayesian_additive","m2_bayesian_additive_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","nuts","True","ok","1500","3500","5000","50","100","1000","1000","2","0.95","500","0.95","5.0","1.0","2.198","0.187","3.779","1.01","676.0","0.22139036885897062","0.06790481650982247","0.2717030623842182","0.08378315090577552","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6878343695825575","0.017690358638477184","0.6470728840312764","0.6719180162176123","0.6903823553149608","0.6982525880947916","0.726659277253478","observed_true_unobserved_posterior_mean_imputation","0.6775875610328072","0.687969776620234","0.698229367783138","True","0.020641806750330893","0.014348367685132368","0.019711234599380373","0.034128318396075316","False","0.019779950710942948","0.6002963635827483","0.6446109490409684","0.6629996787608208","True","0.06270331517807248","0.6599468373844327","0.6734395807701087","0.6849016416960911","True","0.02495480431165842","0.6767161061979506","0.6884553276353362","0.6989020585129894","False","0.022185952315038726","0.6899272764068952","0.7024882721629533","0.7162121207605154","True","0.026284844353620218","0.7130362654938986","0.7299074695658234","0.7644204771977386","False","0.05138421170384"
"m2_bayesian_additive","m2_bayesian_additive_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","nuts","True","ok","1500","3500","5000","50","100","1000","1000","2","0.95","500","0.95","5.0","1.0","2.105","0.565","3.868","1.01","461.0","0.22471954736136043","0.06987869440040233","0.26888536984355554","0.08245771412595591","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6776325716109001","0.04013897017248308","0.5922194497954055","0.647876670276877","0.675296088157877","0.7093506491291737","0.7595255544242536","observed_true_unobserved_posterior_mean_imputation","0.6676318283581189","0.6778549506827518","0.6877528312914903","False","0.02012100293337149","0.029158528022229062","0.04726101983839754","0.06135004174799608","True","0.03219151372576702","0.5194908374879541","0.5773753742102372","0.6210237341732592","True","0.10153289668530507","0.6253002313673828","0.643805100658668","0.6628431829442357","True","0.037542951576852945","0.6633227666771051","0.6781146448434809","0.6905312317859944","False","0.0272084651088893","0.6942497234473244","0.7120893812463883","0.7285054539094086","True","0.03425573046208419","0.7362546960700768","0.7747124567550039","0.8170995308080831","True","0.0808448347380063"
"m2_bayesian_additive","m2_bayesian_additive_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","19","nuts","True","ok","1500","3500","5000","50","100","1000","1000","2","0.95","500","0.95","5.0","1.0","2.208","0.221","3.795","1.01","816.0","0.22159444076044474","0.06862521366928072","0.26446521645873816","0.08131496041326863","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6987156449046102","0.019510285731995453","0.6554487486708606","0.6830386553019491","0.6982113023271057","0.7138178624507949","0.739875276436965","observed_true_unobserved_posterior_mean_imputation","0.6880962962594919","0.6984700096508464","0.7093291918279584","True","0.021232895568466525","0.015258891218711525","0.02196573672919356","0.038999525371675586","True","0.02374063415296406","0.5986048398998309","0.6512237432059321","0.6690564685197032","True","0.07045162861987231","0.6666666097584237","0.6826348106587868","0.6961480203957009","False","0.02948141063727716","0.6867556274203039","0.698830639931821","0.710234052223316","True","0.0234784248030121","0.7020347804786847","0.7143335210079369","0.7300086563165346","True","0.027973875837849826","0.7232524988419614","0.745403290180832","0.783071268924662","False","0.059818770082700534"
