"method","model","benchmark","model_key","mask_type","budget","requested_budget","effective_budget","budget_repaired","mask_id","converged","iterations","gradient_norm","n_obs","n_test","n_total","n_params","design_rank","final_loss","newton_jitter","reason","train_log_loss","train_brier","test_log_loss","test_brier","true_avg","true_sd","true_min","true_q25","true_q50","true_q75","true_max","pred_avg","pred_sd","pred_min","pred_q25","pred_q50","pred_q75","pred_max","sigma_intercept","sigma_prompt","sigma_item","lambda_intercept","lambda_prompt","lambda_item","alpha","prompt_eff_mean","prompt_eff_sd","item_diff_mean","item_diff_sd","score_rule"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.2","0.2","0.2","False","10","True","6","1.670842724667599e-14","1000","4000","5000","151","149","373.15129328369875","0.0","gradient_norm_below_tol","0.2854283645559608","0.07658172658805819","0.3395180963398598","0.098308617822534","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6787713104292383","0.061331046051938315","0.5565569588601614","0.6370896584410505","0.6763193611571485","0.7207460502884026","0.8207085181294369","5.0","1.0","1.0","0.04","1.0","1.0","0.9836826952116569","4.440892098500626e-18","0.38770970228579393","0.0","1.3028388984673465","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.2","0.2","0.2","False","11","True","6","8.095581638790511e-14","1000","4000","5000","151","149","369.89125123292786","0.0","gradient_norm_below_tol","0.28432502570691137","0.07714776112191815","0.34248573296795665","0.10000001841845228","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6930200069572479","0.06358120758249328","0.5545133033671238","0.6485150158984926","0.6985362023552821","0.7325325536973475","0.8220262113702068","5.0","1.0","1.0","0.04","1.0","1.0","1.0657455349849674","-5.551115123125783e-19","0.40387474545448976","1.9984014443252817e-17","1.2835178648103267","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.2","0.2","0.2","False","12","True","6","2.010495001244704e-14","1000","4000","5000","151","149","403.3689624093329","0.0","gradient_norm_below_tol","0.3221078451669539","0.09168865843717336","0.3401613377922629","0.0984129894442409","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.667526585456898","0.050264192212103695","0.5414504962558508","0.6355450983546154","0.6668681087352986","0.698070436258661","0.8290224204315483","5.0","1.0","1.0","0.04","1.0","1.0","0.9001264418430279","-5.551115123125783e-19","0.30677557353766727","2.6645352591003756e-17","1.2628266114452578","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.2","0.2","0.2","False","13","True","6","1.5922988863556513e-13","1000","4000","5000","151","149","384.29354762236994","0.0","gradient_norm_below_tol","0.3027421699281796","0.08415429238551474","0.33920197020456805","0.09853616480679603","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6889505689818399","0.056590702854920016","0.5406037472951298","0.6577273743924514","0.6741867933746205","0.7168405429941632","0.8229959695171557","5.0","1.0","1.0","0.04","1.0","1.0","1.0272357058578496","-2.6645352591003756e-17","0.35661993494012384","3.7747582837255325e-17","1.2586221251537468","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.2","0.2","0.2","False","14","True","6","2.4514753413015893e-14","1000","4000","5000","151","149","367.75736311256117","0.0","gradient_norm_below_tol","0.28431505209718894","0.0769573780907612","0.3427522515727788","0.10078547097981425","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.7022271510632763","0.06256372058076426","0.5620744359327567","0.658269954413927","0.7049910958474606","0.740736365124716","0.830116598206843","5.0","1.0","1.0","0.04","1.0","1.0","1.1135761589317086","-7.771561172376097e-18","0.4014411822393842","3.219646771412954e-17","1.2670590454427257","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.2","0.2","0.2","False","15","True","6","2.7049513582258475e-14","1000","4000","5000","151","149","385.30179432274775","0.0","gradient_norm_below_tol","0.30345277269195237","0.08375197995988151","0.3338233421359748","0.096327300695229","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6887490379637481","0.05017394147489414","0.5287588463847912","0.665403822905834","0.6875206531393754","0.7233769524346482","0.8084923030870318","5.0","1.0","1.0","0.04","1.0","1.0","1.0211362126744303","6.661338147750939e-18","0.3084943334250541","-1.7763568394002505e-17","1.267276828961243","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.2","0.2","0.2","False","16","True","6","5.137487602277975e-14","1000","4000","5000","151","149","379.0282057683276","0.0","gradient_norm_below_tol","0.29928162996022317","0.08331877987110789","0.34607929488202477","0.10206226811037557","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.7041563688786758","0.05808267348851902","0.5747408227083932","0.669940535574256","0.7058785677873933","0.7388231101145496","0.8377748123144572","5.0","1.0","1.0","0.04","1.0","1.0","1.1148717805580968","-2.220446049250313e-18","0.37127723060729284","1.3322676295501878e-17","1.2418987651137792","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.2","0.2","0.2","False","17","True","6","8.90983467072736e-14","1000","4000","5000","151","149","375.8036003729805","0.0","gradient_norm_below_tol","0.2934355989962211","0.08062744610560157","0.34477873716218777","0.10118874658071174","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6970553143116116","0.06526773520342834","0.5496693666699277","0.6486378915368555","0.6900517122448026","0.7494601310209602","0.8490580281980304","5.0","1.0","1.0","0.04","1.0","1.0","1.0815712099568053","-1.6653345369377347e-17","0.41344328802241664","-2.2204460492503132e-17","1.2565520349377022","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.2","0.2","0.2","False","18","True","6","3.234052869330653e-14","1000","4000","5000","151","149","354.9025923572714","0.0","gradient_norm_below_tol","0.268640318161101","0.07115563243502572","0.3491220390920799","0.10265558584424088","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.7075756222693079","0.04971495939711769","0.6058475314198959","0.6632190558802793","0.7106279811881372","0.7434447261610931","0.80253923385816","5.0","1.0","1.0","0.04","1.0","1.0","1.1516335670524318","1.3322676295501878e-17","0.32949098843736574","-3.3306690738754695e-17","1.2993854286858115","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.2","0.2","0.2","False","19","True","6","1.3642946486151893e-14","1000","4000","5000","151","149","372.3839395591028","0.0","gradient_norm_below_tol","0.28859391028611087","0.07871620710303986","0.3422021564060303","0.10024018722580606","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.7001522066243302","0.05884985193870592","0.5349679099151955","0.6688345683683532","0.7077846963090869","0.7334136560547512","0.8031204293949716","5.0","1.0","1.0","0.04","1.0","1.0","1.10641393626406","6.661338147750939e-18","0.3700215670497317","-3.552713678800501e-17","1.2745457120168544","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","0","True","6","2.87728101688063e-11","1500","3500","5000","151","149","532.3069038845244","0.0","gradient_norm_below_tol","0.28181052499575443","0.07806772485028404","0.3154506342050028","0.09094954511751228","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6907600808448872","0.05114496682432911","0.6121709795856843","0.6634400765551258","0.6850091884648449","0.7156341673296934","0.8307111559250672","5.0","1.0","1.0","0.04","1.0","1.0","1.0932936886717894","0.0","0.3648177986671276","-8.881784197001253e-18","1.4654709721568704","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","1","True","6","3.8730720343949725e-12","1500","3500","5000","151","149","537.7604169214615","0.0","gradient_norm_below_tol","0.2864159206498657","0.08024722883905797","0.3144882196267981","0.09102026688554432","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6951378453889311","0.054655336235930045","0.5876902602681294","0.6668365136454125","0.689811410678666","0.7244588887628197","0.8233080731590356","5.0","1.0","1.0","0.04","1.0","1.0","1.1190065098042818","1.1102230246251566e-17","0.37890839183225","-2.886579864025407e-17","1.4536195783230432","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","2","True","6","2.8616356884916844e-12","1500","3500","5000","151","149","542.8236144744831","0.0","gradient_norm_below_tol","0.2892560735187873","0.08114785313344504","0.31028483514344135","0.08965726200277985","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6889050877432203","0.04471165312271401","0.5840783070206284","0.6581891241529912","0.687747387998822","0.7225965463557377","0.7921054842855613","5.0","1.0","1.0","0.04","1.0","1.0","1.0748407031450282","8.604228440844963e-18","0.30537067333894347","-5.329070518200751e-17","1.4677113563574438","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","3","True","6","7.018199208559292e-12","1500","3500","5000","151","149","535.0238690132885","0.0","gradient_norm_below_tol","0.2833990450985624","0.07940022010906225","0.3129212988876887","0.09037030341904849","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6911993806884085","0.050052609699328364","0.5829429863295594","0.6624932927418495","0.6832595348711195","0.7195114906856395","0.8265402271712035","5.0","1.0","1.0","0.04","1.0","1.0","1.1046279901126121","-1.1102230246251566e-18","0.3497471720125665","-3.552713678800501e-17","1.4695837501741622","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","4","True","6","8.828787744262843e-12","1500","3500","5000","151","149","516.0343715060135","0.0","gradient_norm_below_tol","0.26787859835586897","0.0728875379234468","0.31872127798065436","0.09261416026078613","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.692839767730022","0.04924363354368296","0.5827551991704577","0.654814226939456","0.688523791360471","0.7368535049548299","0.7935706208086222","5.0","1.0","1.0","0.04","1.0","1.0","1.130144086008087","2.220446049250313e-18","0.3490223830816471","-3.9968028886505634e-17","1.4988643658945775","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","5","True","6","4.880823168624508e-12","1500","3500","5000","151","149","549.7815204362029","0.0","gradient_norm_below_tol","0.29516059572242853","0.08356368181837598","0.30931809402406757","0.0885338627637677","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6873976243321848","0.059306417495675105","0.4694882891096864","0.6659974517889635","0.6923500581351955","0.7286513001162706","0.7932048804391161","5.0","1.0","1.0","0.04","1.0","1.0","1.0752640597232368","6.245004513516506e-18","0.38554164396683976","-3.7747582837255325e-17","1.4451295086865796","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","6","True","6","4.733628289913634e-12","1500","3500","5000","151","149","528.1490372592243","0.0","gradient_norm_below_tol","0.2771058196367029","0.07649905176528592","0.31107239738871306","0.08995922318888276","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6909212927387639","0.04739516170518868","0.6105807577440566","0.6579084045858913","0.681082808400287","0.7158149201435919","0.8159138223268805","5.0","1.0","1.0","0.04","1.0","1.0","1.102313073902011","1.1102230246251566e-17","0.337992476958045","-4.4408920985006264e-17","1.4884549138786243","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","7","True","6","9.943560434308145e-12","1500","3500","5000","151","149","517.2562321265044","0.0","gradient_norm_below_tol","0.26941947914282804","0.07358933332841712","0.3162709893858949","0.09184108225967083","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6955943527762364","0.05110799424200359","0.5784218812005245","0.6654025590199268","0.6915575641872226","0.7272517299743213","0.8093042693549704","5.0","1.0","1.0","0.04","1.0","1.0","1.1413937358453798","-1.6653345369377347e-18","0.36481595019081486","-4.440892098500626e-18","1.489629038086525","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","8","True","6","4.097139082333841e-12","1500","3500","5000","151","149","527.1508303227231","0.0","gradient_norm_below_tol","0.27962222652064744","0.07745908356587367","0.31324432376419803","0.09054083636235354","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.7000275469120604","0.046241898170364996","0.5732610275678148","0.6692046490164414","0.7003404878214377","0.7309680785883547","0.8163195974035401","5.0","1.0","1.0","0.04","1.0","1.0","1.147718369223862","-1.7763568394002505e-17","0.32288298880046257","-6.439293542825907e-17","1.457387565138189","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","9","True","6","6.859406107244275e-12","1500","3500","5000","151","149","516.5744816271663","0.0","gradient_norm_below_tol","0.26829628540925093","0.0728685478011584","0.3198908221033144","0.09343204141931828","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6956048070333232","0.051496849587018036","0.5769941305363026","0.6610396349345382","0.695155562143693","0.7306508412603049","0.8232170386654875","5.0","1.0","1.0","0.04","1.0","1.0","1.1360434288339212","-9.436895709313831e-18","0.36609319890826264","-2.220446049250313e-18","1.4962623330314881","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","10","True","6","6.083441837442527e-12","1500","3500","5000","151","149","534.0293558931024","0.0","gradient_norm_below_tol","0.28299864264079666","0.07903366335888082","0.3132403254489595","0.09045926688572176","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6902135325277736","0.04529427496664472","0.5974154849069684","0.6618744886490814","0.6896366690372443","0.71530483437426","0.8025207048125025","5.0","1.0","1.0","0.04","1.0","1.0","1.0982209570330619","0.0","0.31226530429396093","-1.3322676295501878e-17","1.4710559970525814","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","11","True","6","7.2296149275943384e-12","1500","3500","5000","151","149","520.57352306615","0.0","gradient_norm_below_tol","0.27047386624645625","0.07364392605876108","0.3115001104405027","0.08986845399328759","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6903497888123513","0.04999478404477063","0.5573030236951221","0.6550409283315746","0.6827280072657936","0.731301645065375","0.7793321617741802","5.0","1.0","1.0","0.04","1.0","1.0","1.0958305784116","-1.3322676295501878e-17","0.35064382812667955","-3.3306690738754695e-17","1.5030366904488393","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","12","True","6","1.920446754038841e-11","1500","3500","5000","151","149","535.7414249114361","0.0","gradient_norm_below_tol","0.28559297517691423","0.08059222675066809","0.31940754682332684","0.09353076800619851","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.7011713548941421","0.058512352064435336","0.5843406429318514","0.6668523791725366","0.6952944592554329","0.7442878797676314","0.8422884613927205","5.0","1.0","1.0","0.04","1.0","1.0","1.1580997868154586","1.1102230246251566e-18","0.406577778740734","4.440892098500626e-18","1.4444260943761495","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","13","True","6","6.068115583084639e-12","1500","3500","5000","151","149","526.684427859667","0.0","gradient_norm_below_tol","0.2752150140579627","0.0753165383415286","0.3142752182192397","0.09134718236975017","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.685653439878617","0.053421729138180295","0.55616964506323","0.6466364001523709","0.6824263957007105","0.7269013918070744","0.7863834724812604","5.0","1.0","1.0","0.04","1.0","1.0","1.0841479061566925","-4.440892098500626e-18","0.36820825422379067","5.773159728050814e-17","1.4942093949262492","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","14","True","6","6.970095214406892e-12","1500","3500","5000","151","149","536.5386009344774","0.0","gradient_norm_below_tol","0.2828470919195813","0.07873690469054731","0.31172792399437443","0.08972802541580906","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6827457283406422","0.051334493229343456","0.5886023161364556","0.640088233572391","0.6911717209897471","0.723876846213276","0.7848953986269929","5.0","1.0","1.0","0.04","1.0","1.0","1.0527338008038054","-2.220446049250313e-18","0.3498736302267334","7.105427357601002e-17","1.4855989842984936","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","15","True","6","6.589349079793478e-12","1500","3500","5000","151","149","524.3071849986084","0.0","gradient_norm_below_tol","0.27302804057508084","0.07468413369974938","0.3165950633687879","0.0920036482783285","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6868452836274753","0.0516106574326683","0.5695792449906729","0.6595332133229206","0.6857565378551388","0.7123044519121777","0.7968120628915895","5.0","1.0","1.0","0.04","1.0","1.0","1.0862436408903147","3.885780586188048e-18","0.35994856381463525","-3.552713678800501e-17","1.5012939395534786","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","16","True","6","4.349210793720691e-12","1500","3500","5000","151","149","528.9389097397586","0.0","gradient_norm_below_tol","0.2775176006560961","0.076410763597285","0.3081873292689423","0.08829832573349623","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6865323266757619","0.03683818662349122","0.6202848987630104","0.6595674961281135","0.6820870500435925","0.7126952445201402","0.7835242375098148","5.0","1.0","1.0","0.04","1.0","1.0","1.0734020178501935","8.881784197001253e-18","0.2569813996509007","-4.440892098500626e-18","1.4976176275853794","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","True","6","5.232750371008836e-12","1500","3500","5000","151","149","524.0594350002771","0.0","gradient_norm_below_tol","0.27333409698872535","0.07476200074855904","0.31337715262087035","0.09032153867185148","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6881860221058922","0.04293951926927206","0.5931563150400774","0.6524532762011266","0.6957678231045614","0.715794530254215","0.775949608107823","5.0","1.0","1.0","0.04","1.0","1.0","1.0926248851575284","1.4432899320127036e-17","0.299492272067911","4.440892098500626e-18","1.503107019309999","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","True","6","6.662090836098634e-12","1500","3500","5000","151","149","538.9720833377635","0.0","gradient_norm_below_tol","0.28309530355524887","0.07895625982742067","0.3170511845373963","0.09199877036150636","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.678119873723579","0.06003405877967939","0.5498793977738013","0.6366290991942316","0.6736898051306298","0.7175530793928222","0.8024086588998487","5.0","1.0","1.0","0.04","1.0","1.0","1.0339394679705318","1.1657341758564143e-17","0.4073650158838504","4.4408920985006264e-17","1.4923513012391456","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","19","True","6","7.2290495714727835e-12","1500","3500","5000","151","149","519.3906806352136","0.0","gradient_norm_below_tol","0.272405346054968","0.07512489878907398","0.31426720814955356","0.09084012508900442","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6999288860474969","0.04850324953897567","0.5871348289325635","0.6611749690105428","0.6916333480843382","0.740747001689049","0.7889854729003278","5.0","1.0","1.0","0.04","1.0","1.0","1.1561020862383524","-9.992007221626408e-18","0.33966583264914446","1.5543122344752193e-17","1.4766142996685492","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","0","True","6","4.4710175936947176e-08","3000","2000","5000","151","149","935.4515021060388","0.0","gradient_norm_below_tol","0.2546654759973881","0.07234028616717844","0.28862737333477334","0.08520188777413013","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6896781778724836","0.0388910576781659","0.5980805223458382","0.6720969165003677","0.6955038300643415","0.7133238171909853","0.756948858771435","5.0","1.0","1.0","0.04","1.0","1.0","1.2117242872619105","-2.220446049250313e-18","0.31578482731076923","-5.551115123125783e-17","1.8476442396557935","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","1","True","6","5.6049361399790367e-08","3000","2000","5000","151","149","945.2721266706333","0.0","gradient_norm_below_tol","0.2582610487232216","0.07401900442480377","0.2795498721614321","0.08190162135674592","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6896629361770974","0.04146931152586545","0.6103641665868698","0.6663924630037489","0.6902225822071489","0.7196541353173622","0.7979666385090981","5.0","1.0","1.0","0.04","1.0","1.0","1.2201260383523835","2.220446049250313e-18","0.3347589990859906","1.5543122344752193e-17","1.8406940305989405","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","2","True","6","5.2094648827234086e-08","3000","2000","5000","151","149","955.3036594411549","0.0","gradient_norm_below_tol","0.2617501246847938","0.07559610073772724","0.2775190592874071","0.08019603116924011","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6853979539622986","0.04284893709133259","0.5882586150334572","0.6569436822224292","0.6873738672208966","0.7144859416620928","0.78537665397645","5.0","1.0","1.0","0.04","1.0","1.0","1.187795894850539","-2.2551405187698493e-18","0.34152211117479647","5.10702591327572e-17","1.8376942792680315","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","3","True","6","4.7841652105674554e-08","3000","2000","5000","151","149","953.0107250844676","0.0","gradient_norm_below_tol","0.2611914030209582","0.07504474746782613","0.2805195178252462","0.08189121506921794","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.687936598474877","0.04434543608836851","0.5890863383839351","0.662997291049842","0.6927184444273331","0.7194528008390898","0.8067155536218119","5.0","1.0","1.0","0.04","1.0","1.0","1.2032349712838577","-4.440892098500626e-18","0.3548521450990764","-7.327471962526034e-17","1.833044161404219","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","4","True","6","4.3931276037212176e-08","3000","2000","5000","151","149","954.9713571742824","0.0","gradient_norm_below_tol","0.2619725586283215","0.07523804026377205","0.280497144424309","0.08246370321332255","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6889832572046197","0.042884987956143414","0.5927358859175428","0.661188498503418","0.6845113811736127","0.7132106932319114","0.7876710649970675","5.0","1.0","1.0","0.04","1.0","1.0","1.206733265862648","6.938893903907228e-18","0.3466873888330437","-4.884981308350689e-17","1.8317064385855513","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","5","True","6","4.8461407556849684e-08","3000","2000","5000","151","149","953.197374618024","0.0","gradient_norm_below_tol","0.26134820778701146","0.07554647272249243","0.2794254029695839","0.08150297887785984","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6894154396777209","0.04121969372250304","0.6030640799384472","0.6590817677535822","0.6884521636179549","0.7209571803657918","0.7925986103325067","5.0","1.0","1.0","0.04","1.0","1.0","1.2090601604270987","-2.220446049250313e-18","0.33078293393232894","5.995204332975846e-17","1.8337067920875536","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","6","True","6","4.186344967152323e-08","3000","2000","5000","151","149","951.2797592587783","0.0","gradient_norm_below_tol","0.26033608621573096","0.07450026781037843","0.2795436130049301","0.08198985295690747","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6892511472039113","0.042258297980837904","0.594622016784466","0.657403587892101","0.6914264161916769","0.7195893677436286","0.7940192876911155","5.0","1.0","1.0","0.04","1.0","1.0","1.198955123280887","2.7755575615628915e-18","0.3400455240390943","1.021405182655144e-16","1.8390258305158131","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","7","True","6","4.629209766658861e-08","3000","2000","5000","151","149","935.8742782606423","0.0","gradient_norm_below_tol","0.254781621874219","0.07285955253034956","0.28714508677999195","0.08507197167064717","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6935412590634469","0.03988244014454038","0.5889114521453468","0.6646874374812424","0.6938125540280642","0.7191624031810396","0.7917473903764369","5.0","1.0","1.0","0.04","1.0","1.0","1.2367879518961713","5.551115123125783e-18","0.3263787059994756","-7.105427357601002e-17","1.8471326662107148","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","8","True","6","4.4810784198227945e-08","3000","2000","5000","151","149","951.8283728118035","0.0","gradient_norm_below_tol","0.26085312738846345","0.0746798079002366","0.2811385416251907","0.08248574492816113","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6891031321685468","0.04330364719068835","0.6091016105325076","0.659892045948448","0.6933743315765336","0.7212917397795894","0.822874491727284","5.0","1.0","1.0","0.04","1.0","1.0","1.20433921656967","2.220446049250313e-18","0.3518199995556847","-7.771561172376095e-17","1.8324098932815192","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","9","True","6","4.1301533198800176e-08","3000","2000","5000","151","149","976.8706782759925","0.0","gradient_norm_below_tol","0.27025402037572865","0.07857280052526894","0.2688152521527373","0.07721921819454561","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6868263730236285","0.04380094464871567","0.5900942031742052","0.6653146891498944","0.6920668803017291","0.7104420316651008","0.7869741842526274","5.0","1.0","1.0","0.04","1.0","1.0","1.1878386013674131","-1.1102230246251566e-18","0.34225804868754023","5.995204332975846e-17","1.8158141114679798","observed_true_unobserved_probability_imputation"
